row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,p_HM-188_Novo_B_1ul.mzXML Peak area,p_HM-188_Lome_B_1ul.mzXML Peak area,p_HM-188_Novo_A_1ul.mzXML Peak area,p_HM-188_Cipro_A_1ul.mzXML Peak area,p_HM-188_Lome_A_1ul.mzXML Peak area,p_HM-188_GT3-043_C_1ul.mzXML Peak area,p_HM-188_Levo_A_1ul.mzXML Peak area,p_HM-188_Levo_B_1ul.mzXML Peak area,p_HM-188_Novo_C_1ul.mzXML Peak area,p_HM-188_Lome_C_1ul.mzXML Peak area,p_HM-188_PA14wt_C_1ul.mzXML Peak area,p_HM-188_AR351_C_1ul.mzXML Peak area,p_HM-188_Coumermycin_B_1ul.mzXML Peak area,p_HM-188_Levo_C_1ul.mzXML Peak area,p_HM-188_Coumermycin_C_1ul.mzXML Peak area,p_HM-188_AR351_B_1ul.mzXML Peak area,p_HM-188_PA14wt_A_1ul.mzXML Peak area,p_HM-188_GT3-043_B_1ul.mzXML Peak area,p_HM-188_Coumermycin_A_1ul.mzXML Peak area,p_HM-188_Cipro_C_1ul.mzXML Peak area,p_HM-188_GT3-043_A_1ul.mzXML Peak area,p_HM-188_AR351_A_1ul.mzXML Peak area,p_HM-188_Cipro_B_1ul.mzXML Peak area,p_HM-188_PA14wt_B_1ul.mzXML Peak area
493,235.2052529,14.923102,,,,22,,,,,,,181.68993,74.57474,168.34789,109.31277,70.175995,137.58197,72.901886,108.17251,204.90092,78.71227,76.16487,126.05577,122.49871,76.86576,127.66871,145.23169,15.525597,116.76772,158.62509,106.86163,116.87259,115.95996,176.53015,34.952374
496,217.1947106,14.923449,,,,,,,,,,,32.964573,2.5929708,40.674152,17.963984,0,29.46267,2.1541119,15.1825905,54.347736,2.398188,7.1841455,20.850157,15.584592,2.5728436,32.958153,20.275524,0,11.556537,35.691803,19.711712,20.869373,11.075996,46.335785,0
498,184.0752171,14.98392,,,,,,,,,,,20.677662,84.19571,31.846588,87.13717,31.330736,81.26703,39.55519,20.784641,22.598438,37.252613,75.70191,80.6591,31.210611,46.051403,36.38201,72.501884,88.23594,82.2091,69.84954,33.299156,196.56105,86.62614,140.8016,39.19635
499,270.1852861,14.984611,,,,3,,,,,,,19923.82,39134.08,23008,41095.547,30709.232,40804.344,28518.701,25362.078,21249.23,25308.383,41600.99,40024,28493.219,25639.75,32385.242,34732.254,44722.543,45136.492,34175.895,23115.549,78508.9,39521.777,58975.887,36519.387
500,292.1667297,14.981567,,,,,,,,,,,15.511026,63.20467,10.038832,61.96987,30.289316,55.16223,15.039781,21.226828,21.504707,32.646492,53.743973,28.854805,26.500313,35.569263,41.28849,29.77296,71.49653,76.73082,45.230743,12.990484,136.10246,68.800644,103.23533,51.293274
501,291.2042056,14.996198,,,,,,,,,,,2.3393655,42.93939,18.811417,81.71424,27.878298,70.16017,15.240805,8.234566,0,21.25647,41.288574,32.655464,9.925945,5.5836153,20.187784,38.319336,48.58517,73.26637,28.62474,54.791725,87.43686,36.829952,90.783806,45.31263
502,185.0826191,14.98753,,,,,,,,,,,0,26.19622,2.6230717,12.714399,7.394257,31.061932,13.95019,5.776396,0,8.125076,34.60193,32.4053,2.5763178,2.4541311,20.544945,29.444046,31.041328,12.056741,26.888447,2.2570753,102.65573,35.295223,74.0505,15.423234
503,541.3777813,14.995257,,,,3,,,,,,,0,7.190596,0,9.815311,0,4.83257,0,0,0,0,2.72338,9.371066,0,0,0,0,5.5354133,16.453968,2.3537483,0,78.970894,14.434028,48.84515,2.3079205
504,557.3731011,14.993061,,,,3,,,,,,,0,41.791924,0,82.306656,20.684765,72.638176,12.460589,4.6090126,0,12.158102,50.76106,45.26038,2.6840234,2.5058055,16.082329,39.83648,57.508614,68.99768,30.140083,21.931236,151.2173,52.660824,119.814926,38.322838
505,563.3599068,14.997118,,,,,,,,,,,0,19.881296,0,19.681877,0,27.084133,0,0,0,0,13.060019,23.109285,0,0,2.5075293,5.205929,24.53601,34.895683,4.6333623,0,87.8548,25.843203,64.7794,2.6357985
507,159.0674604,14.999397,,,,3,,,,,,,22.557728,90.3213,21.811443,130.07034,66.88201,124.25732,53.652897,42.443794,26.68084,54.123016,101.275,93.5483,48.354702,52.077217,62.235115,79.46919,101.83505,118.42978,67.50827,86.36491,175.27557,108.13727,180.89265,90.805786
508,272.2008481,15.001175,,,,3,,,,,,,16695.152,26507.08,18991.637,30303.363,21764.9,31889.074,20802.455,18498.693,17354.293,17644.871,32009.52,30058,20129.078,17879.178,22822.242,26536.84,34074.062,34593.746,23797.387,18987.746,55583.406,30124.404,47009.785,27794.812
509,575.3837221,14.999377,,,,3,,,,,,,0,49.5876,20.298334,182.68396,37.477776,117.71121,22.141506,8.279761,0,18.331762,59.44791,67.48138,8.1319275,11.838383,10.6633,51.015545,66.67133,144.7665,30.277725,90.68124,137.23653,82.31578,188.97919,57.60333
511,559.3881795,15.001505,,,,3,,,,,,,0,30.063158,2.1457586,77.457054,2.8971157,67.971565,14.271154,2.3345947,0,4.9178033,29.007727,45.672585,6.9012527,2.4987698,6.8254156,38.361595,49.094765,70.63357,16.618378,10.4396305,140.28395,51.37669,127.51904,22.822372
512,172.0752665,14.997818,,,,,,,,,,,0,35.057606,2.1543503,51.397156,15.294503,51.918404,14.325494,2.1459723,0,2.5058055,24.501118,29.325293,2.3256426,4.8086476,19.979542,24.258217,33.452545,26.932156,18.033974,16.27874,89.6088,21.321018,78.61635,35.81531
517,312.1952506,15.134708,,,,,,,,,,,2.167019,66.89978,16.127274,120.245285,57.41917,126.73881,44.52447,46.828564,12.097508,35.41017,95.93155,85.57713,55.112427,51.721703,54.922928,72.95116,97.915825,138.01627,77.20399,78.6515,158.90742,103.21216,153.75386,84.56981
518,311.2575929,15.186178,,,,,,,,,,,54.651028,2.3720417,64.76203,15.378368,0,33.54856,2.3630276,20.89523,31.284292,69.013954,9.650326,40.231403,39.661777,76.11762,30.04285,23.031029,5.7768173,58.38646,12.143908,42.568794,161.42589,60.955376,15.618334,34.371113
520,452.2768313,15.186065,,,,,,,,,,,533.1561,207.05971,669.9915,361.80804,184.3473,473.2768,208.79485,366.03363,449.5467,871.8168,319.21506,568.3003,599.9923,832.5246,416.94873,363.2869,369.91934,637.88165,268.87195,526.42224,1683.7808,668.8789,370.1883,431.5693
521,474.2585847,15.184262,,,,,,,,,,,57.945385,23.736092,79.33385,36.4277,4.8974705,78.981804,27.36512,53.820274,55.4092,123.30705,9.688869,92.09309,103.34643,125.199036,60.234997,29.99574,44.542744,92.8282,31.246044,77.92926,270.65533,112.605545,47.553185,67.65876
522,355.6149882,15.226689,,,,13,,,,,,,401.62585,0,376.50214,0,0,0,0,0,426.7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,636.6069514,15.26085,,,,,,,,,,,121.278854,0,121.35952,0,0,0,0,0,60.327534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,346.6095106,15.242339,,,,13,,,,,,,242.83246,0,223.14902,0,0,0,0,0,245.01064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,335.101551,15.243861,,,,,,,,,,,117.88401,0,105.911415,0,0,0,0,0,110.998955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,189.0904961,15.248055,,,,13,,,,,,,108.32203,0,95.87305,0,0,0,0,0,102.28331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,652.7255637,15.248061,,,,13,,,,,,,179.1679,0,172.28578,0,0,0,0,0,183.10036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,641.2171096,15.248089,,,,13,,,,,,,205.38243,0,183.52188,0,0,0,0,0,216.39307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,1225.972428,15.249455,,,,13,,,,,,,102.50136,0,74.80893,0,0,0,0,0,130.40402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,218.1019764,15.252322,,,,13,,,,,,,321.64813,0,308.44196,0,0,0,0,0,369.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,632.2123364,15.252322,,,,13,,,,,,,97.96454,0,83.08576,0,0,0,0,0,106.51804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,938.3288656,15.2537775,,,,13,,,,,,,177.8,0,149.5025,0,0,0,0,0,189.91907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,351.2500066,15.334112,,,,,,,,,,,0,28.941626,32.62045,50.515038,6.6479836,23.301882,14.445153,54.9539,0,0,18.63266,84.207466,0,0,0,24.42643,81.23607,38.688576,0,0,57.74603,97.59933,28.601948,65.40523
539,304.2995822,15.342803,,,,,,,,,,,1549.477,1034.6208,1811.4839,262.92236,1056.69,1042.8402,750.9004,324.1129,514.1423,337.47815,200.41846,359.9027,960.0689,348.8998,2636.5273,712.8591,209.0213,1222.2032,777.7948,211.26079,1123.5363,561.2991,310.3812,907.82184
540,251.1996016,15.3490305,,,,12,,,,,,,90.36585,61.0655,73.3513,51.56921,37.09179,25.032291,33.520042,45.46878,39.99416,28.037443,4.484784,77.34255,87.179665,28.182346,109.07244,85.4753,11.877415,34.28573,114.341,47.79439,18.520874,71.83976,57.93002,2.5486398
543,300.1952615,15.346375,,,,12,,,,,,,2.2575617,90.00294,30.631256,175.25395,74.55215,104.448975,58.57035,63.836308,3.0202637,47.444763,74.98077,75.33632,56.617107,55.33715,60.786903,78.68576,84.939674,118.52439,88.417496,111.92317,174.6828,105.58857,238.12236,69.89532
544,98.98384178,15.346734,,,,12,,,,,,,92.04298,99.61893,59.813557,63.157997,92.82216,83.13963,91.07331,114.64076,98.30984,101.77335,78.11646,80.10748,73.85269,105.460526,70.00147,78.29763,53.6753,113.57973,64.10818,87.5618,92.88414,77.80454,104.41894,66.39418
546,291.1926955,15.346371,,,,12,,,,,,,192.82576,123.57318,151.26225,138.80173,76.388824,96.31267,75.2198,82.61619,115.43174,87.5332,22.239643,217.96252,223.50253,85.11972,258.14578,196.48886,57.774345,116.67824,234.61693,119.5925,110.545525,186.0468,160.18204,25.461857
548,319.2238823,15.343182,,,,,,,,,,,0,2.240233,2.167037,10.430897,0,10.287729,0,21.616447,4.377587,5.1386404,0,28.825043,25.288387,4.9055204,12.643141,30.901688,0,15.176399,17.214458,32.849216,14.404883,50.903732,47.404903,0
549,211.1089426,15.349216,,,,12,,,,,,,67.29807,77.60976,28.99383,57.69074,62.60495,71.4861,80.21449,94.915955,78.48303,79.45145,61.071712,57.89185,56.656933,95.597595,51.76078,67.04704,47.607765,102.740685,45.144875,69.008675,71.11714,66.96864,81.4511,54.445168
550,570.2325965,15.352056,,,,62,,,,,,,161.09564,0,150.7844,0,0,0,0,0,171.22571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,312.1957024,15.364555,,,,62,,,,,,,523.9638,3260.581,1217.8632,6233.095,2547.7605,3887.3967,2049.6995,1727.2357,697.6604,2143.7754,2757.9404,2975.8113,1790.9994,2253.1562,1911.6034,2907.7678,3039.197,4599.4497,2679.6497,3580.8638,5550.1914,3177.465,5995.9365,2722.2573
552,256.2995087,15.382229,,,,,,,,,,,2123.4321,283.7484,524.73553,251.21233,102.39117,216.29979,2523.1628,333.337,125.11282,1078.5244,13.101281,153.9036,1757.3286,1142.7168,268.74582,2687.242,985.6427,837.8568,47.1177,149.43918,486.96268,1290.6173,796.58606,624.0326
553,200.2005246,15.430893,,,,,,,,,,,130.56682,103.77202,170.03322,90.30203,125.83297,88.645256,96.94342,91.882164,90.3173,83.15666,133.8764,88.34945,139.52313,100.20396,79.181625,105.50234,156.8201,155.97574,105.651024,146.67316,218.8572,113.98623,93.05029,83.920654
559,289.1535258,15.49662,,,,49,,,,,,,51.99543,20.324211,60.8052,66.541145,51.53448,39.646175,64.749756,45.603226,60.607864,51.10889,49.091675,44.654324,52.377434,46.706654,50.17683,56.147305,34.22603,23.889408,45.089546,28.165174,58.789,72.10916,58.461502,47.677567
560,335.1977486,15.505717,,,,,,,,,,,75.599396,33.334457,50.868183,8.518209,4.820865,4.9728246,23.465834,22.98686,73.3841,2.3773026,9.6452675,59.04785,69.33515,2.1630716,64.11731,54.173527,46.315365,37.404633,66.83241,2.6010303,43.717163,82.0996,15.193378,34.274586
562,615.4585484,15.509234,,,,49,,,,,,,38.261772,0,20.727064,0,0,0,0,0,35.912205,0,0,28.469574,37.186615,0,32.34121,33.72971,2.187862,0,33.757828,0,2.2101402,53.62614,0,0
563,296.2006036,15.549557,,,,,,,,,,,168.36568,775.8743,220.57278,1614.0237,825.94836,1030.6478,494.32196,527.2821,164.16705,630.842,859.50244,849.8272,419.73578,601.1945,320.9633,529.8142,886.87366,1039.582,510.97717,907.0896,1853.7043,883.06354,1717.1418,741.88525
564,314.2114771,15.631343,,,,67,,,,,,,6754.4746,27896.193,11984.9375,56616.39,25051.041,36141.582,19426.207,17184.906,7267.64,20690.408,25196.988,26823.344,15201.455,20936.92,15749.575,24741.621,26689.338,40176.27,20120.139,37799.75,42856.57,28260.188,61021.86,24296.678
567,298.2165611,15.640788,,,,67,,,,,,,6162.5884,12399.402,6502.295,16820.943,9989.314,12281.94,8839.938,7410.63,6337.235,7906.266,11440.141,11827.32,7342.2637,7940.483,8107.7554,10353.318,12475.377,13917.791,8753.435,10114.686,23979.895,11777.515,24599.852,9635.075
569,357.1465519,15.687812,,,,,,,,,,,114.36652,358.94366,111.83764,186.32996,134.47394,106.03079,142.05128,290.2381,375.84506,354.3067,75.005104,31.06018,128.2553,341.78708,183.12646,45.43708,36.874218,225.83041,159.2074,102.93576,290.6285,60.491238,112.66406,26.09224
570,312.1953864,15.692436,,,,,,,,,,,29.934309,313.05493,85.54371,778.18396,300.4016,412.0002,189.61597,159.70357,34.49281,214.29156,266.99432,293.44058,183.64964,236.46878,172.63771,249.41884,295.73532,482.8367,231.1873,420.78976,536.0775,313.43747,854.2258,236.73705
571,478.6086526,15.757659,,,,,,,,,,,64.097824,49.58932,106.34695,106.27283,156.9139,59.576477,152.1321,81.96802,29.364017,59.260548,40.59427,32.03459,53.408173,110.30203,46.873657,59.930477,126.55441,129.20636,54.068405,66.31259,57.495255,69.468414,63.86046,49.025196
574,612.4505039,15.763039,,,,,,,,,,,38.174107,16.891243,16.720367,33.51956,2.1588478,2.210249,2.7093506,0,9.649123,2.3517609,0,40.374382,58.089794,0,57.506695,61.001503,2.2482762,17.123528,66.7897,34.404385,37.41979,65.144295,30.506157,2.6112442
575,307.2102885,15.764592,,,,4,,,,,,,96.76617,77.27713,84.54718,89.02927,60.574165,31.288525,65.146805,67.98148,78.684654,56.39961,10.886261,96.2424,110.10682,58.727722,104.54721,109.20493,51.80891,81.1313,123.99473,89.552475,85.821495,121.12295,88.054,70.82193
576,167.1062998,15.764606,,,,,,,,,,,38.65256,35.053703,30.058222,54.94158,10.195011,12.561277,11.074372,21.835705,4.8223925,5.1295767,2.501522,41.065952,55.52973,17.798143,59.50825,57.90541,2.7400303,38.16108,61.048122,22.693275,52.052578,69.10246,48.42359,27.523348
577,165.1270404,15.762101,,,,4,,,,,,,100.05051,84.7227,82.19845,111.2794,66.62678,63.735012,70.49343,72.766106,81.19296,64.058914,54.741844,108.98091,126.60922,64.8947,133.64989,122.928535,47.531734,89.88795,137.77031,102.378204,102.447266,139.26668,103.193504,67.43675
578,183.1375577,15.762806,,,,4,,,,,,,124.40278,106.55381,96.448166,113.39076,63.146706,67.04282,85.24269,82.50741,89.5414,66.13482,55.75471,125.465324,159.68079,71.604836,146.82874,149.42339,71.59131,94.827576,167.47665,110.051994,126.36817,158.14293,110.702415,82.79633
579,109.1008984,15.762631,,,,4,,,,,,,107.358604,94.118996,90.824615,116.559006,67.663765,75.01003,76.49077,85.7543,91.657684,44.40409,59.915516,114.29595,136.39339,68.71785,144.01295,136.75714,63.191624,97.87124,150.10925,106.95581,122.94348,146.5439,112.10089,80.30063
580,153.0906282,15.763883,,,,4,,,,,,,88.61096,74.80875,68.11369,84.051636,53.303387,17.36874,29.408257,55.001007,66.31803,42.28753,36.65948,78.49931,101.18579,44.386963,105.608795,103.464455,39.333336,69.31581,118.7109,77.77957,90.00851,103.43151,77.70758,61.150925
581,179.1426488,15.762982,,,,4,,,,,,,84.62992,71.525536,67.94558,91.39265,41.21129,51.076077,59.086403,56.881893,65.96403,34.18127,35.896324,92.40427,105.675255,41.178135,123.41419,112.61967,50.97114,82.030556,127.15119,90.94351,91.7775,118.34314,86.91514,61.448338
582,181.1220824,15.7646,,,,,,,,,,,70.560646,58.73758,62.09009,72.90374,43.57123,42.1782,55.202232,23.866753,8.529763,34.15228,28.831902,74.712944,94.475,47.815384,87.3324,88.12706,34.065453,48.34183,102.53591,73.07254,81.62165,99.34449,73.90298,42.393097
583,147.1164286,15.764239,,,,,,,,,,,18.811752,40.768612,27.779167,30.434753,7.529749,8.075443,32.412743,32.551537,36.352024,15.629236,10.207606,52.655605,64.233696,19.694304,70.75367,59.686882,14.089003,36.31885,77.84882,31.68937,58.490032,71.235535,20.436798,12.770772
584,151.1477449,15.767072,,,,,,,,,,,50.427334,46.20223,40.443954,49.899174,25.045061,26.427979,31.279202,32.80345,17.015808,27.951967,10.433908,53.22013,69.96231,30.874817,78.02131,61.194336,10.271276,42.701057,76.62067,14.298843,55.163002,66.05171,41.30432,29.120861
585,197.1532396,15.764241,,,,4,,,,,,,75.54589,63.64435,62.32206,81.81058,25.02848,51.931076,56.40656,51.029076,41.69371,45.77031,26.214386,82.42117,100.72417,51.80622,115.37266,101.768234,17.82553,62.586277,110.11668,80.69785,73.69811,105.912186,79.01749,42.5944
586,195.1375841,15.76461,,,,4,,,,,,,83.8409,75.03667,66.17156,97.43096,56.501,53.898636,63.22372,57.275063,61.804684,54.127136,37.105553,80.81609,105.254166,50.80029,109.41353,116.306145,44.720436,71.44503,119.98784,79.333405,97.61881,120.10385,85.33393,65.49228
587,223.1688639,15.764058,,,,4,,,,,,,122.14713,112.0007,105.90973,121.77924,74.62049,69.76274,90.64066,91.21827,93.39369,79.5652,60.708607,130.14015,161.73259,73.200325,161.52826,157.43489,61.38119,104.44979,169.88379,116.42554,134.11026,167.41835,138.48906,91.397705
588,456.3442677,15.76353,,,,4,,,,,,,190.3532,130.51897,136.9708,177.52415,91.656906,88.06804,111.1498,102.56433,121.524,79.38513,43.03624,202.52481,258.11935,81.104256,255.77284,258.76456,72.461655,139.8094,287.22794,173.60873,181.03198,272.16415,175.00156,110.41669
590,457.3456963,15.763466,,,,4,,,,,,,65.81379,41.762253,43.110558,62.71996,27.720436,24.639467,25.472872,35.629246,40.21994,14.172448,0,68.5884,91.01235,32.20215,99.30701,92.625854,16.057196,38.552345,105.693726,59.81674,63.456856,92.832726,58.128647,33.18254
592,179.6060657,15.763713,,,,4,,,,,,,241.03137,220.05345,206.8437,233.54956,178.84204,180.08054,195.27518,187.83696,219.03342,180.67926,144.9331,248.22087,271.5013,174.49344,271.68106,263.56613,165.78464,214.23117,285.49133,234.98051,256.259,291.90793,247.43063,173.6249
593,188.6113334,15.764076,,,,4,,,,,,,219.98602,195.2788,195.41223,229.2135,167.45882,180.3666,180.14192,179.34846,201.54004,174.62358,145.12975,228.943,244.43822,178.53264,248.44188,244.16093,173.8621,195.23727,249.6344,221.13115,220.53973,255.17395,227.14925,185.49277
594,677.4292298,15.764592,,,,4,,,,,,,60.08428,51.635693,52.703014,59.007935,33.450497,39.718708,44.87405,33.988354,42.09595,15.340994,2.2787466,73.72864,93.02507,33.84304,87.41435,87.290764,34.825775,52.77474,85.23518,70.58867,69.17668,93.269684,68.34995,26.585405
595,95.0852521,15.764599,,,,4,,,,,,,103.04378,84.695015,86.50518,93.40339,60.350517,56.383904,70.71224,81.618256,73.250465,59.896706,49.79766,108.94909,123.97701,71.94236,131.04332,124.89917,54.795063,87.12447,151.86545,100.043976,110.24702,129.46645,95.65194,76.90816
597,123.1164879,15.764599,,,,4,,,,,,,86.46684,77.91087,71.14068,100.15117,50.1721,55.472332,62.043705,59.297974,79.0679,60.929142,38.676064,87.88561,116.28205,38.22726,123.124794,118.11884,26.102734,88.7996,127.86475,93.9787,99.914215,123.80493,94.75095,71.94731
598,557.456332,15.764596,,,,4,,,,,,,2178.0137,1668.6034,1576.612,2366.4045,985.6471,1003.5492,1275.5496,1213.139,1546.9763,1007.9454,640.29333,2516.913,3391.6147,1029.2278,3577.7178,3234.927,835.82904,1800.9685,4012.373,2219.8958,2398.5369,3477.1353,2114.0664,1232.5669
599,169.1219436,15.764778,,,,4,,,,,,,125.05619,112.47618,112.91117,130.24127,88.31446,80.317535,94.60835,96.7264,94.9995,79.14491,69.8809,132.52525,171.50148,84.446556,168.98308,158.84842,71.943115,110.42448,180.9686,114.42032,139.1792,169.31679,132.2376,103.87066
600,243.2104971,15.764775,,,,4,,,,,,,659.1057,554.4424,542.85645,703.19806,426.46786,433.0236,486.93887,471.348,538.7718,454.662,363.52652,699.2386,872.33734,473.71344,888.17804,831.4783,407.72952,623.0393,943.5035,673.2956,716.52856,932.31866,695.8589,484.85794
601,316.2157418,15.764778,,,,4,,,,,,,343.7452,321.54297,300.22104,358.9717,252.12042,252.492,271.95236,253.16057,270.82712,229.23926,176.67743,376.07956,407.3046,247.27045,404.41885,430.47556,243.70761,327.53284,444.5414,348.4927,374.74814,427.55435,380.4413,278.9204
603,261.2212193,15.765124,,,,4,,,,,,,1696.6924,1481.6597,1428.059,1795.7444,1106.8204,1198.6665,1295.7218,1273.7007,1493.2913,1150.3925,1005.8422,1830.8358,2250.145,1182.0319,2344.6484,2153.2483,1086.533,1566.5066,2431.3481,1808.9253,1857.4751,2290.2314,1720.318,1284.9031
604,219.2103034,15.765137,,,,4,,,,,,,132.9753,109.09198,106.5852,127.87481,80.11112,74.90696,95.11452,95.60326,98.04237,72.50984,62.53185,130.9868,157.31645,76.1841,160.84537,154.93985,65.68957,107.966286,193.48096,122.151764,131.38937,165.64062,127.79328,90.127945
607,137.1321409,15.76496,,,,4,,,,,,,74.94183,63.267673,57.746155,76.249725,51.870083,28.133118,12.64835,52.875656,59.262527,48.73725,36.518723,79.79528,93.85391,31.379614,99.41853,95.517876,40.14145,64.583145,114.93658,72.776825,76.11571,105.658966,78.718704,59.813374
608,683.4462412,15.7641945,,,,4,,,,,,,55.95065,42.642952,17.037268,53.487568,2.7615714,28.004364,31.926643,14.510808,38.55056,9.650518,0,58.095276,79.37595,27.34494,69.056435,76.41792,9.829574,25.428436,82.82188,50.142113,55.54045,83.967636,54.507404,8.053575
609,464.3332511,15.765488,,,,4,,,,,,,1033.4862,716.5969,765.0445,1026.3834,513.675,504.4921,634.1097,569.9763,683.8489,482.9793,245.26802,1169.4554,1471.3632,499.67963,1465.7323,1480.0826,457.043,840.3272,1664.6653,1024.9528,1006.5019,1567.1401,1018.7332,634.60004
610,631.4322923,15.764252,,,,,,,,,,,66.0789,50.566948,54.90975,41.474636,39.09286,38.628223,8.343916,48.904755,39.153984,30.638775,19.557165,28.24861,78.28811,9.038122,36.05449,72.57722,35.589672,44.61464,89.41691,29.895424,66.917984,91.910965,73.17603,22.653118
611,381.1941844,15.771919,,,,,,,,,,,77.69104,41.32002,87.97076,37.245796,68.932915,53.979164,34.70974,24.018154,65.00066,29.834927,46.83594,78.9212,19.647598,76.83335,76.78609,46.490604,83.05019,32.684345,87.5547,59.30733,21.456621,51.015354,100.68386,70.24945
612,151.1113939,15.765663,,,,4,,,,,,,64.94951,62.029053,60.5707,80.91945,40.464474,31.831831,21.493172,48.974827,59.86887,39.55169,37.375397,77.96869,94.69088,42.474583,105.14282,83.69479,16.231792,60.419735,110.826935,72.91199,76.519936,98.935074,72.85567,43.937996
613,155.1063056,15.765122,,,,4,,,,,,,75.18749,69.28551,65.55155,78.62151,44.570335,46.321896,23.063688,50.33191,62.624832,51.6634,37.46919,86.538765,106.82244,53.591324,109.78173,103.1915,18.145926,61.335358,113.97566,80.61925,89.5013,111.95719,78.42028,52.857273
615,125.132133,15.765832,,,,4,,,,,,,69.12756,34.16749,49.286983,79.36102,36.79014,46.153606,51.87693,41.439598,56.28394,51.949238,33.6449,76.431305,97.67253,53.616364,106.72809,99.86626,37.08399,67.64851,108.75332,81.6461,83.454704,113.09198,75.05221,33.64621
616,472.3192331,15.763706,,,,,,,,,,,43.89468,25.068836,22.0913,40.05027,9.59702,13.533829,21.862858,10.16308,44.248844,5.570708,51.81538,30.25943,61.880875,7.8965564,318.02054,71.183266,15.557577,15.32299,72.05262,127.77057,44.28011,66.50615,26.466444,20.099293
617,473.320078,15.764943,,,,,,,,,,,37.09062,21.982492,21.844698,32.05973,2.4504662,7.0217032,6.9888196,2.184391,21.763622,4.884068,21.798546,32.99432,51.928158,2.5731797,127.425285,49.841644,5.4314804,22.858952,56.589493,74.40099,15.9954195,60.362053,38.934303,9.582445
618,452.27669,15.779158,,,,,,,,,,,46.166313,5.858752,196.56355,23.25234,13.698492,187.56374,74.103065,135.14528,40.774284,60.109974,192.69522,198.7762,10.760026,57.32508,0,38.575977,291.93225,138.27008,0,0,167.63464,182.84163,34.19185,224.44283
619,478.6086916,15.792947,,,,,,,,,,,154.63234,149.2984,157.7773,138.72267,102.61471,125.214874,55.59577,142.59929,125.79274,128.96376,40.59427,87.913185,89.14531,125.486465,69.0062,92.22043,136.35287,51.09754,93.91296,69.01273,82.250595,85.2589,149.72949,164.8592
